State,District,Year,Cluster,Power_House,Power_Senate,Power_Total
SC,3.0,2012,Rural,3.9252167700961285,1.253830059008377,9.379377526782568
SC,3.0,2014,Rural,6.097226371723503,1.6135167525393728,13.116024245269774
SC,3.0,2016,Rural,3.669980659201926,1.2160192909300314,8.959664574747562
SC,4.0,2000,Suburban,5.289577944575802,,
SC,4.0,2002,Suburban,4.346843322379288,,
SC,4.0,2004,Suburban,3.6955734421310154,1.4789880172390844,10.129171317121031
SC,4.0,2006,Suburban,5.5576860018562675,1.4789880172390844,11.991283876846284
SC,4.0,2008,Suburban,3.258093103268519,1.1517304029472781,8.26812035608918
SC,4.0,2010,Suburban,4.611737795035926,1.253830059008377,10.065898551722366
SC,4.0,2012,Suburban,3.7469462388153656,1.253830059008377,9.201106995501805
SC,4.0,2014,Suburban,6.709203013773994,1.6135167525393728,13.728000887320265
SC,4.0,2016,Suburban,3.3821490174857103,1.2160192909300314,8.671832933031347
SC,5.0,2000,Rural,4.6331044579731095,,
SC,5.0,2002,Rural,7.043642408362213,,
SC,5.0,2004,Rural,4.123405273010663,1.4789880172390844,10.557003148000678
SC,5.0,2006,Rural,5.7092615641092985,1.4789880172390844,12.142859439099315
SC,5.0,2008,Rural,3.264932987250437,1.1517304029472781,8.274960240071096
SC,5.0,2010,Rural,4.380470112052426,1.253830059008377,9.834630868738866
SC,5.0,2012,Rural,3.5970834847105966,1.253830059008377,9.051244241397036
SC,5.0,2014,Rural,5.709554940192412,1.6135167525393728,12.728352813738683
SC,5.0,2016,Rural,3.430037524610519,1.2160192909300314,8.719721440156155
SC,6.0,2000,Rural,5.198045534878886,,
SC,6.0,2002,Rural,5.744947318833086,,
SC,6.0,2004,Rural,4.135153352162065,1.4789880172390844,10.568751227152081
SC,6.0,2006,Rural,6.422360088885464,1.4789880172390844,12.855957963875479
SC,6.0,2008,Rural,3.4895366244316417,1.1517304029472781,8.499563877252301
SC,6.0,2010,Rural,5.010271055664111,1.253830059008377,10.46443181235055
SC,6.0,2012,Rural,4.28054705391349,1.253830059008377,9.734707810599929
SC,6.0,2014,Rural,5.7659486138659535,1.6135167525393728,12.784746487412225
SC,6.0,2016,Rural,3.8440839547935726,1.2160192909300314,9.13376787033921
SC,7.0,2012,Rural,3.626631077327028,1.253830059008377,9.080791834013468
SC,7.0,2014,Rural,5.830087917725799,1.6135167525393728,12.848885791272071
SC,7.0,2016,Rural,3.454672963383921,1.2160192909300314,8.744356878929556
SD,0.0,2002,Rural,2.9690594316626435,,
SD,0.0,2004,Rural,2.5676050407222157,5.489257523027435,26.44587526589156
SD,0.0,2006,Rural,2.9979434108201772,5.489257523027435,26.87621363598952
SD,0.0,2008,Rural,2.6384736957364905,5.182280229212255,25.181392692809798
SD,0.0,2010,Rural,3.1306155416277948,6.572245407643521,31.71988306487711
SD,0.0,2012,Rural,2.7667951381875833,6.572245407643521,31.356062661436898
SD,0.0,2014,Rural,3.6190055696495715,7.8839638204900275,37.91424818878119
SD,0.0,2016,Rural,2.7028999413470713,6.162682492435307,29.510568783440654
SD,1.0,2000,,3.177013670689825,,
TN,1.0,2000,Rural,6.335208555065633,,
TN,1.0,2002,Rural,7.758794593671927,,
TN,1.0,2004,Rural,4.281555060798082,1.1201237512720406,9.154093378831458
TN,1.0,2006,Rural,5.640857861663601,1.1507095850656308,10.646444556699095
TN,1.0,2008,Rural,4.266557442796131,0.9393464027729506,8.352714294858465
TN,1.0,2010,Rural,6.571986251404762,0.9393464027729506,10.658143103467097
TN,1.0,2012,Rural,4.172368904169031,0.8428039920253886,7.838566269479471
TN,1.0,2014,Rural,7.170000717000072,1.0823852089896422,11.878376376105015
TN,1.0,2016,Rural,3.952178638474459,1.0823852089896422,8.660554297579402
TN,2.0,2000,Rural,4.773611475761988,,
TN,2.0,2002,Rural,5.376893338566843,,
TN,2.0,2004,Rural,3.663969984757885,1.1201237512720406,8.536508302791262
TN,2.0,2006,Rural,4.947555907381753,1.1507095850656308,9.953142602417246
TN,2.0,2008,Rural,3.4392744506618884,0.9393464027729506,7.525431302724223
TN,2.0,2010,Rural,5.7676779328642285,0.9393464027729506,9.853834784926562
TN,2.0,2012,Rural,3.780646868679231,0.8428039920253886,7.446844233989671
TN,2.0,2014,Rural,5.996965535439068,1.0823852089896422,10.705341194544012
TN,2.0,2016,Rural,3.5605434813569943,1.0823852089896422,8.268919140461938
TN,3.0,2000,Rural,4.567461404951128,,
TN,3.0,2002,Rural,5.749736949534559,,
TN,3.0,2004,Rural,3.8965694602471985,1.1201237512720406,8.769107778280574
TN,3.0,2006,Rural,5.022223338271853,1.1507095850656308,10.027810033307347
TN,3.0,2008,Rural,3.750543828855184,0.9393464027729506,7.836700680917518
TN,3.0,2010,Rural,6.170706422471245,0.9393464027729506,10.256863274533579
TN,3.0,2012,Rural,3.8924288366697937,0.8428039920253886,7.558626201980234
TN,3.0,2014,Rural,6.406273022543675,1.0823852089896422,11.114648681648617
TN,3.0,2016,Rural,3.7593136996909844,1.0823852089896422,8.467689358795928
TN,4.0,2000,Rural,4.921017666453422,,
TN,4.0,2002,Rural,5.425935973955507,,
TN,4.0,2004,Rural,3.9581073913697424,1.1201237512720406,8.830645709403118
TN,4.0,2006,Rural,5.373022056255541,1.1507095850656308,10.378608751291035
TN,4.0,2008,Rural,4.00312243549969,0.9393464027729506,8.089279287562025
TN,4.0,2010,Rural,5.48874532770554,0.9393464027729506,9.574902179767875
TN,4.0,2012,Rural,4.336701504835422,0.8428039920253886,8.002898870145863
TN,4.0,2014,Rural,6.876727777854186,1.0823852089896422,11.58510343695913
TN,4.0,2016,Rural,3.92253772500657,1.0823852089896422,8.630913384111514
TN,5.0,2000,Suburban,4.855948293862567,,
TN,5.0,2002,Suburban,5.851854452676053,,
TN,5.0,2004,Suburban,4.0989822227141,1.1201237512720406,8.971520540747477
TN,5.0,2006,Suburban,5.613499343220576,1.1507095850656308,10.61908603825607
TN,5.0,2008,Suburban,3.6284206936089,0.9393464027729506,7.714577545671235
TN,5.0,2010,Suburban,5.67015570247559,0.9393464027729506,9.756312554537924
TN,5.0,2012,Suburban,3.80090841711169,0.8428039920253886,7.46710578242213
TN,5.0,2014,Suburban,6.481889600456325,1.0823852089896422,11.190265259561269
TN,5.0,2016,Suburban,3.65571900681426,1.0823852089896422,8.364094665919204
TN,6.0,2000,Rural,3.6778362553742383,,
TN,6.0,2002,Rural,5.632311444293624,,
TN,6.0,2004,Rural,3.836680197358829,1.1201237512720406,8.709218515392205
TN,6.0,2006,Rural,5.198045534878886,1.1507095850656308,10.20363222991438
TN,6.0,2008,Rural,3.8310066353034924,0.9393464027729506,7.917163487365826
TN,6.0,2010,Rural,5.233300537983295,0.9393464027729506,9.31945739004563
TN,6.0,2012,Rural,4.145232360999996,0.8428039920253886,7.811429726310436
TN,6.0,2014,Rural,6.169145635021006,1.0823852089896422,10.877521294125948
TN,6.0,2016,Rural,3.515062040845021,1.0823852089896422,8.223437699949965
TN,7.0,2000,Rural,4.070849056987816,,
TN,7.0,2002,Rural,5.1135724439808135,,
TN,7.0,2004,Rural,4.302851930259376,1.1201237512720406,9.175390248292752
TN,7.0,2006,Rural,4.336851965894996,1.1507095850656308,9.34243866093049
TN,7.0,2008,Rural,3.155758786421401,0.9393464027729506,7.241915638483736
TN,7.0,2010,Rural,4.554086609619142,0.9393464027729506,8.640243461681475
TN,7.0,2012,Rural,3.886423169300366,0.8428039920253886,7.552620534610806
TN,7.0,2014,Rural,6.332841482644848,1.0823852089896422,11.04121714174979
TN,7.0,2016,Rural,3.6034347940456843,1.0823852089896422,8.311810453150628
TN,8.0,2000,Rural,5.048465266558966,,
TN,8.0,2002,Rural,5.9534440673929865,,
TN,8.0,2004,Rural,4.28142674264772,1.1201237512720406,9.153965060681095
TN,8.0,2006,Rural,5.6462723310070695,1.1507095850656308,10.651859026042562
TN,8.0,2008,Rural,5.539583090976573,0.9393464027729506,9.625739943038909
TN,8.0,2010,Rural,5.973537230070787,0.9393464027729506,10.05969408213312
TN,8.0,2012,Rural,3.578816270730293,0.8428039920253886,7.245013636040733
TN,8.0,2014,Rural,5.7939105999594425,1.0823852089896422,10.502286259064386
TN,8.0,2016,Rural,3.5369058440295262,1.0823852089896422,8.24528150313447
TN,9.0,2000,Suburban,6.976711736224483,,
TN,9.0,2002,Suburban,6.931928462498267,,
TN,9.0,2004,Suburban,4.303074116148577,1.1201237512720406,9.175612434181954
TN,9.0,2006,Suburban,5.794212740314974,1.1507095850656308,10.799799435350467
TN,9.0,2008,Suburban,4.419264457623673,0.9393464027729506,8.505421309686007
TN,9.0,2010,Suburban,7.412513805806963,0.9393464027729506,11.498670657869297
TN,9.0,2012,Suburban,3.9842701016387303,0.8428039920253886,7.65046746694917
TN,9.0,2014,Suburban,8.58000858000858,1.0823852089896422,13.288384239113523
TN,9.0,2016,Suburban,4.5880609478016305,1.0823852089896422,9.296436606906575
TX,1.0,2000,Rural,4.720365545107813,,
TX,1.0,2002,Rural,6.5343248082175664,,
TX,1.0,2004,Rural,3.9137870978094536,0.37069081198339604,5.526292129937226
TX,1.0,2006,Rural,6.5329587770301165,0.4530691185257131,8.503809442616967
TX,1.0,2008,Rural,4.633362060178106,0.32715185358515086,6.056472623273512
TX,1.0,2010,Rural,6.934379962415661,0.32715185358515086,8.357490525511068
TX,1.0,2012,Rural,4.0054794959504605,0.253535280099756,5.108357964384399
TX,1.0,2014,Rural,6.731287022078622,0.3196629473882738,8.121820843217613
TX,1.0,2016,Rural,3.8401130529282783,0.3196629473882738,5.230646874067269
TX,2.0,2000,Suburban,5.59190292456523,,
TX,2.0,2002,Suburban,7.117387064860749,,
TX,2.0,2004,Suburban,3.9676556709702506,0.37069081198339604,5.580160703098024
TX,2.0,2006,Suburban,7.253472600007253,0.4530691185257131,9.224323265594105
TX,2.0,2008,Suburban,5.078359080613872,0.32715185358515086,6.501469643709278
TX,2.0,2010,Suburban,6.815192426958175,0.32715185358515086,8.238302990053581
TX,2.0,2012,Suburban,4.0596278133220745,0.253535280099756,5.162506281756013
TX,2.0,2014,Suburban,6.665511311372695,0.3196629473882738,8.056045132511686
TX,2.0,2016,Suburban,3.594071220115298,0.3196629473882738,4.984605041254289
TX,3.0,2000,Suburban,3.8182949785602736,,
TX,3.0,2002,Suburban,6.487903304289153,,
TX,3.0,2004,Suburban,4.753936259222637,0.37069081198339604,6.36644129135041
TX,3.0,2006,Suburban,7.048160077811687,0.4530691185257131,9.019010743398539
TX,3.0,2008,Suburban,3.4991584523921997,0.32715185358515086,4.922269015487606
TX,3.0,2010,Suburban,6.550847679689752,0.32715185358515086,7.973958242785158
TX,3.0,2012,Suburban,5.342451116572283,0.253535280099756,6.445329585006221
TX,3.0,2014,Suburban,7.231703789412785,0.3196629473882738,8.622237610551776
TX,3.0,2016,Suburban,3.159887128831758,0.3196629473882738,4.550420949970749
TX,4.0,2000,Rural,4.134315646730997,,
TX,4.0,2002,Rural,5.942300264432362,,
TX,4.0,2004,Rural,3.7321509879003667,0.37069081198339604,5.34465602002814
TX,4.0,2006,Rural,6.050741518373076,0.4530691185257131,8.021592183959928
TX,4.0,2008,Rural,3.325087117282473,0.32715185358515086,4.74819768037788
TX,4.0,2010,Rural,5.368089926242445,0.32715185358515086,6.791200489337851
TX,4.0,2012,Rural,3.9945195192196308,0.253535280099756,5.0973979876535696
TX,4.0,2014,Rural,8.689229699787115,0.3196629473882738,10.079763520926106
TX,4.0,2016,Rural,4.061408496466575,0.3196629473882738,5.451942317605566
TX,5.0,2000,Rural,5.377558373396143,,
TX,5.0,2002,Rural,7.14755410698459,,
TX,5.0,2004,Rural,4.3319110225475965,0.37069081198339604,5.9444160546753695
TX,5.0,2006,Rural,6.9807053304665905,0.4530691185257131,8.951555996053441
TX,5.0,2008,Rural,5.131863225581312,0.32715185358515086,6.554973788676718
TX,5.0,2010,Rural,6.607245505421245,0.32715185358515086,8.030356068516651
TX,5.0,2012,Rural,4.802381981462806,0.253535280099756,5.905260449896744
TX,5.0,2014,Rural,9.591222113521704,0.3196629473882738,10.981755934660695
TX,5.0,2016,Rural,5.184705119896306,0.3196629473882738,6.575238941035297
TX,6.0,2000,Suburban,3.9566196224593555,,
TX,6.0,2002,Suburban,6.096185616659656,,
TX,6.0,2004,Suburban,3.9119498331553397,0.37069081198339604,5.524454865283112
TX,6.0,2006,Suburban,6.577389565629193,0.4530691185257131,8.548240231216045
TX,6.0,2008,Suburban,3.5640205002459173,0.32715185358515086,4.987131063341323
TX,6.0,2010,Suburban,6.151688330862405,0.32715185358515086,7.574798893957811
TX,6.0,2012,Suburban,4.001024262211126,0.253535280099756,5.103902730645064
TX,6.0,2014,Suburban,6.622691991840844,0.3196629473882738,8.013225812979835
TX,6.0,2016,Suburban,3.659036356185235,0.3196629473882738,5.049570177324226
TX,7.0,2000,Urban,4.022639414625512,,
TX,7.0,2002,Urban,9.21429690307481,,
TX,7.0,2004,Urban,3.6542895878326775,0.37069081198339604,5.26679461996045
TX,7.0,2006,Urban,5.960008344011682,0.4530691185257131,7.930859009598533
TX,7.0,2008,Urban,3.437205689262857,0.32715185358515086,4.860316252358263
TX,7.0,2010,Urban,5.669641338488927,0.32715185358515086,7.092751901584333
TX,7.0,2012,Urban,4.258272759403331,0.253535280099756,5.3611512278372695
TX,7.0,2014,Urban,6.982313799146762,0.3196629473882738,8.372847620285752
TX,7.0,2016,Urban,3.913388877366133,0.3196629473882738,5.303922698505124
TX,8.0,2000,Rural,3.9182496395210333,,
TX,8.0,2002,Rural,6.625763619257119,,
TX,8.0,2004,Rural,3.8368862900379086,0.37069081198339604,5.449391322165681
TX,8.0,2006,Rural,6.367074583911676,0.4530691185257131,8.337925249498527
TX,8.0,2008,Rural,3.5032282248091615,0.32715185358515086,4.926338787904568
TX,8.0,2010,Rural,4.972675150050472,0.32715185358515086,6.395785713145878
TX,8.0,2012,Rural,3.983238532256266,0.253535280099756,5.086117000690204
TX,8.0,2014,Rural,7.1421939391342235,0.3196629473882738,8.532727760273215
TX,8.0,2016,Rural,4.230494248643069,0.3196629473882738,5.62102806978206
TX,9.0,2000,Urban,4.549259380572843,,
TX,9.0,2002,Urban,6.758674759053245,,
TX,9.0,2004,Urban,6.3065222052646845,0.37069081198339604,7.9190272373924575
TX,9.0,2006,Urban,16.596683982540288,0.4530691185257131,18.56753464812714
TX,9.0,2008,Urban,6.50923008826516,0.32715185358515086,7.932340651360566
TX,9.0,2010,Urban,9.454744863709854,0.32715185358515086,10.87785542680526
TX,9.0,2012,Urban,5.4476319144068075,0.253535280099756,6.550510382840746
TX,9.0,2014,Urban,11.62750136623141,0.3196629473882738,13.018035187370401
TX,9.0,2016,Urban,5.304392567485134,0.3196629473882738,6.6949263886241255
TX,10.0,2000,Rural,4.15228936474125,,
TX,10.0,2002,Rural,7.373326254940128,,
