STATE ABBREVIATION,D,,CANDIDATE NAME,PARTY,PRIMARY RESULTS,PRIMARY %,RUNOFF RESULTS,RUNOFF %,GENERAL VOTES ,GENERAL %,COMBINED PARTIES
TX,4,,Total Party Votes,R,"39,955",,,,,,
TX,4,,"Turner, Joe",LBT,*,,,,"4,417",1.83,
TX,4,,Total District Votes,,"56,358",,,,"241,878",,
TX,5,(I),"Sessions, Pete",R,"26,179",100,,,"100,487",54.04,
TX,5,,Total Party Votes,R,"26,179",,,,,,
TX,5,,"Coggins, Regina Montoya",D,"18,368",68.06,,,"82,629",44.43,
TX,5,,"Harrison, Gary L.",D,"8,619",31.94,,,,,
TX,5,,Total Party Votes,D,"26,987",,,,,,
TX,5,,"Ashby, Ken",LBT,*,,,,"2,842",1.53,
TX,5,,Total District Votes,,"53,166",,,,"185,958",,
TX,6,(I),"Barton, Joe",R,"51,664",100,,,"222,685",88.11,
TX,6,,Total Party Votes,R,"51,664",,,,,,
TX,6,,"Brady, Frank",LBT,*,,,,"30,056",11.89,
TX,6,,Total District Votes,,"51,664",,,,"252,741",,
TX,7,,"Culberson, John ",R,"23,894",37.74,"29,968",59.95,"183,712",73.9,
TX,7,,"Wareing, Peter",R,"16,837",26.59,"20,017",40.05,,,
TX,7,,"McConn, Cathy",R,"8,488",13.41,,,,,
TX,7,,"Brewer, Mark",R,"4,865",7.68,,,,,
TX,7,,"Henley, Wallace",R,"4,649",7.34,,,,,
TX,7,,"Kapche, Ron",R,"3,107",4.91,,,,,
TX,7,,"Hsiao, Gene",R,"1,063",1.68,,,,,
TX,7,,"Malfer, Susan",R,411,6.49,,,,,
TX,7,,Total Party Votes,R,"63,314",,"49,985",,,,
TX,7,,"Sell, Jeff",D,"3,828",100,,,"60,694",24.42,
TX,7,,Total Party Votes,D,"3,828",,,,,,
TX,7,,"Parks, Drew",LBT,*,,,,"4,182",1.68,
TX,7,,"Skone-Palmer, John R.",W,,,,,5,0,
TX,7,,Total District Votes,,"67,142",,"49,985",,"248,593",,
TX,8,(I),"Brady, Kevin",R,"61,252",100,,,"233,848",91.63,
TX,8,,Total Party Votes,R,"61,252",,,,,,
TX,8,,"Guillory, Gil",LBT,*,,,,"21,368",8.37,
TX,8,,Total District Votes,,"61,252",,,,"255,216",,
TX,9,(I),"Lampson, Nick",D,"27,457",100,,,"130,143",59.2,
TX,9,,Total Party Votes,D,"27,457",,,,,,
TX,9,,"Williams, Paul",R,"19,886",100,,,"87,165",39.65,
TX,9,,Total Party Votes,R,"19,886",,,,,,
TX,9,,"Knipp, F. Charles",LBT,*,,,,"2,508",1.14,
TX,9,,Total District Votes,,"47,343",,,,"219,816",,
TX,10,(I),"Doggett, Lloyd",D,"31,638",100,,,"203,628",84.55,
TX,10,,Total Party Votes,D,"31,638",,,,,,
TX,10,,"Moritz, Charles",R,"19,889",59.11,,,,,
TX,10,,"Mikus, Jerry J. Jr.",R,"11,002",32.7,,,,,
TX,10,,"Gjemre, Ronnie ""Reeferseed""",R,"2,759",8.2,,,,,
TX,10,,Total Party Votes,R,"33,650",,,,,,
TX,10,,"Davis, Michael",LBT,*,,,,"37,203",15.45,
TX,10,,Total District Votes,,"65,288",,,,"240,831",,
TX,11,(I),"Edwards, Chet",D,"28,053",100,,,"105,782",54.83,
TX,11,,Total Party Votes,D,"28,053",,,,,,
TX,11,,"Farley, Ramsey",R,"14,171",39.6,"8,385",61.2,"85,546",44.34,
TX,11,,"Geer, Rodney",R,"14,537",40.62,"5,315",38.8,,,
TX,11,,"Curnock, Rob",R,"7,078",19.78,,,,,
TX,11,,Total Party Votes,R,"35,786",,"13,700",,,,
TX,11,,"Swanstrom, Mark A.",LBT,*,,,,"1,590",0.82,
TX,11,,Total District Votes,,"63,839",,"13,700",,"192,918",,
TX,12,(I),"Granger, Kay",R,"32,382",100,,,"117,739",62.66,
TX,12,,Total Party Votes,R,"32,382",,,,,,
TX,12,,"Greene, Mark",D,"9,495",76.21,,,"67,612",35.98,
TX,12,,"Davis, Prentiss Bryant",D,"2,964",23.79,,,,,
TX,12,,Total Party Votes,D,"12,459",,,,,,
TX,12,,"Clay, Ricky L.",LBT,*,,,,"2,565",1.36,
TX,12,,Total District Votes,,"44,841",,,,"187,916",,
TX,13,(I),"Thornberry, Mac",R,"30,867",91.51,,,"117,995",67.63,
TX,13,,"Morris, David G.",R,"2,863",8.49,,,,,
TX,13,,Total Party Votes,R,"33,730",,,,,,
TX,13,,"Clinesmith, Curtis",D,"18,805",100,,,"54,343",31.15,
TX,13,,Total Party Votes,D,"18,805",,,,,,
TX,13,,"Clardy, Brad",LBT,*,,,,"2,137",1.22,
TX,13,,Total District Votes,,"52,535",,,,"174,475",,
TX,14,(I),"Paul, Ron",R,"37,892",100,,,"137,370",59.71,
TX,14,,Total Party Votes,R,"37,892",,,,,,
TX,14,,"Sneary, Loy",D,"28,318",100,,,"92,689",40.29,
TX,14,,Total Party Votes,D,"28,318",,,,,,
TX,14,,Total District Votes,,"66,210",,,,"230,059",,
TX,15,(I),"Hinojosa, Ruben",D,"46,247",73.54,,,"106,570",88.48,
TX,15,,"Rivera-Martinez, Diana",D,"12,710",20.21,,,,,
TX,15,,"Hawkins, Mel Buentello",D,"3,928",6.25,,,,,
TX,15,,Total Party Votes,D,"62,885",,,,,,
TX,15,,"Jones, Frank",LBT,*,,,,"13,167",10.93,
TX,15,,"Cantu, Israel",W,,,,,711,0.59,
TX,15,,Total District Votes,,"62,885",,,,"120,448",,
TX,16,(I),"Reyes, Silvestre",D,"20,169",100,,,"92,649",68.3,
TX,16,,Total Party Votes,D,"20,169",,,,,,
TX,16,,"Power, Daniel S.",R,"9,602",100,,,"40,921",30.17,
TX,16,,Total Party Votes,R,"9,602",,,,,,
TX,16,,"Moser, Dan",LBT,*,,,,"2,080",1.53,
TX,16,,Total District Votes,,"29,771",,,,"135,650",,
TX,17,(I),"Stenholm, Charlie",D,"36,753",100,,,"120,670",59.03,
TX,17,,Total Party Votes,D,"36,753",,,,,,
TX,17,,"Clements, Darrell",R,"15,167",51.56,,,"72,535",35.48,
TX,17,,"Hunt, Shane",R,"14,248",48.44,,,,,
TX,17,,Total Party Votes,R,"29,415",,,,,,
TX,17,,"Monde, Debra M.",LBT,*,,,,"11,180",5.47,
TX,17,,"Julia, Pete",W,,,,,45,0.02,
TX,17,,Total District Votes,,"66,168",,,,"204,430",,
TX,18,(I),"Lee, Sheila Jackson",D,"16,067",100,,,"131,857",76.49,
TX,18,,Total Party Votes,D,"16,067",,,,,,
TX,18,,"Levy, Bob",R,"5,234",54.12,,,"38,191",22.16,
TX,18,,"Zoch, Elmer L.",R,"4,437",45.88,,,,,
TX,18,,Total Party Votes,R,"9,671",,,,,,
TX,18,,"Nankervis, Colin",LBT,*,,,,"2,330",1.35,
TX,18,,Total District Votes,,"25,738",,,,"172,378",,
TX,19,(I),"Combest, Larry",R,"64,433",100,,,"170,319",91.62,
TX,19,,Total Party Votes,R,"64,433",,,,,,
TX,19,,"Turnbow, John",LBT,*,,,,"15,579",8.38,
TX,19,,Total District Votes,,"64,433",,,,"185,898",,
TX,20,(I),"Gonzalez, Charles A.",D,"22,213",100,,,"107,487",87.69,
TX,20,,Total Party Votes,D,"22,213",,,,,,
TX,20,,"De Pena , Alejandro (Alex)",LBT,*,,,,"15,087",12.31,
TX,20,,Total District Votes,,"22,213",,,,"122,574",,
TX,21,(I),"Smith, Lamar",R,"90,924",100,,,"251,049",75.87,
TX,21,,Total Party Votes,R,"90,924",,,,,,
TX,21,,"Green, Jim",D,"12,381",100,,,"73,326",22.16,
TX,21,,Total Party Votes,D,"12,381",,,,,,
TX,21,,"Steinbrecher, C.W. (Jinx)",LBT,*,,,,"6,503",1.96,
TX,21,,Total District Votes,,"103,305",,,,"330,878",,
TX,22,(I),"DeLay, Tom",R,"41,901",83.32,,,"154,662",60.35,
TX,22,,"Fjetland, Michael ""Fjet""",R,"8,385",16.67,,,,,
TX,22,,Total Party Votes,R,"50,286",,,,,,
TX,22,,"Matranga, Jo Ann",D,"4,833",51.29,,,"92,645",36.15,
TX,22,,"Stogner, Virginia ""Ginny""",D,"4,590",48.71,,,,,
TX,22,,Total Party Votes,D,"9,423",,,,,,
TX,22,,"Schneider, Bob",I,,,,,"5,577",2.18,
TX,22,,"Probst, Kent",LBT,*,,,,"3,383",1.32,
TX,22,,Total District Votes,,"59,709",,,,"256,267",,
TX,23,(I),"Bonilla, Henry",R,"25,231",100,,,"119,679",59.32,
TX,23,,Total Party Votes,R,"25,231",,,,,,
TX,23,,"Garza, Isidro Jr.",D,"43,424",69.63,,,"78,274",38.8,
TX,23,,"Sullivan, Joseph P. (Joe)",D,"18,937",30.37,,,,,
TX,23,,Total Party Votes,D,"62,361",,,,,,
TX,23,,"Blunt, Jeffrey C.",LBT,*,,,,"3,801",1.88,
TX,23,,Total District Votes,,"87,592",,,,"201,754",,
TX,24,(I),"Frost, Martin",D,"18,892",100,,,"103,152",61.79,
TX,24,,Total Party Votes,D,"18,892",,,,,,
TX,24,,"Wright, James ""Bryndan""",R,"5,551",32.86,"2,240",62.03,"61,235",36.68,
TX,24,,"Payne, Bill",R,"4,369",25.86,"1,371",37.97,,,
TX,24,,"Newman, Cynthia",R,"3,837",22.71,,,,,
TX,24,,"Warren, Mac",R,"3,135",18.56,,,,,
TX,24,,Total Party Votes,R,"16,892",,"3,611",,,,
TX,24,,"Worthington, Robert (Bob)",LBT,*,,,,"2,561",1.53,
TX,24,,Total District Votes,,"35,784",,"3,611",,"166,948",,
TX,25,(I),"Bentsen, Ken",D,"9,455",100,,,"106,112",60.11,
TX,25,,Total Party Votes,D,"9,455",,,,,,
TX,25,,"Sudan, Phil",R,"11,658",51.32,,,"68,010",38.53,
TX,25,,"Reiser, Tom",R,"11,060",48.68,,,,,
TX,25,,Total Party Votes,R,"22,718",,,,,,
TX,25,,"Messina, Clifford Lee",LBT,*,,,,"2,400",1.36,
TX,25,,Total District Votes,,"32,173",,,,"176,522",,
TX,26,(I),"Armey, Dick",R,"48,179",87.62,,,"214,025",72.48,
TX,26,,"Thompson, Larry K.",R,"6,806",12.38,,,,,
TX,26,,Total Party Votes,R,"54,985",,,,,,
TX,26,,"Love, Steve",D,"6,128",100,,,"75,601",25.6,
TX,26,,Total Party Votes,D,"6,128",,,,,,
TX,26,,"Badagnani, Fred E.",LBT,*,,,,"5,646",1.91,
TX,26,,Total District Votes,,"61,113",,,,"295,272",,
TX,27,(I),"Ortiz, Solomon P.",D,"36,569",100,,,"102,088",63.38,
TX,27,,Total Party Votes,D,"36,569",,,,,,
TX,27,,"Ahumada, Pat",R,"13,652",100,,,"54,660",33.94,
TX,27,,Total Party Votes,R,"13,652",,,,,,
TX,27,,"Bunch, William",LBT,*,,,,"4,324",2.68,
TX,27,,Total District Votes,,"50,221",,,,"161,072",,
TX,28,(I),"Rodriguez, Ciro D.",D,"37,110",100,,,"123,104",89.04,
TX,28,,Total Party Votes,D,"37,110",,,,,,
TX,28,,"Stallknecht, William A.",LBT,*,,,,"15,156",10.96,
TX,28,,Total District Votes,,"37,110",,,,"138,260",,
TX,29,(I),"Green, Gene",D,"9,673",100,,,"84,665",73.32,
TX,29,,Total Party Votes,D,"9,673",,,,,,
TX,29,,"Vu, Joe",R,"3,960",51.8,,,"29,606",25.64,
TX,29,,"Goforth, Allen H.",R,"3,685",48.2,,,,,
TX,29,,Total Party Votes,R,"7,645",,,,,,
TX,29,,"Dittmar, Ray",LBT,*,,,,"1,204",1.04,
TX,29,,Total District Votes,,"17,318",,,,"115,475",,
TX,30,(I),"Johnson, Eddie Bernice",D,"20,119",100,,,"109,163",91.76,
TX,30,,Total Party Votes,D,"20,119",,,,,,
TX,30,,"Rush, Kelly",LBT,*,,,,"9,798",8.24,
TX,30,,Total District Votes,,"20,119",,,,"118,961",,
TX,,,Total State Votes,,"1,612,422",,"67,296",,"5,985,763",,
UT,1,(I),"Hansen, James V.",R,*,,,,"180,591",68.98,
UT,1,,"Collinwood, Kathleen McConkie",D,*,,,,"71,229",27.21,
UT,1,,"Anderson, Hartley D.",IAP,*,,,,"5,131",1.96,
UT,1,,"Wadsworth, Reva E.",IAP, ,,,,,,
UT,1,,"Seely, Dave Starr",LBT,*,,,,"3,151",1.2,
UT,1,,"Frandsen, Matthew D.",NL,,,,,"1,703",0.65,
UT,1,,Total District Votes,,,,,,"261,805",,
UT,2,,"Matheson, Jim",D,*,,,,"145,021",55.86,
UT,2,,"Smith, Derek W.",R,"37,494",58.87,,,"107,114",41.26,
UT,2,(I),"Cook, Merrill",R,"26,199",41.13,,,,,
UT,2,,"Wright, Jeff",R,,,,,,,
UT,2,,Total Party Votes,R,"63,693",,,,,,
UT,2,,"Bangerter, Bruce",IAP,*,,,,"4,704",1.81,
UT,2,,"Pixton, Peter",LBT,*,,,,"2,165",0.83,
UT,2,,"Voris, Steven Alberts",UN,,,,,597,0.23,
UT,2,,Total District Votes,,"63,693",,,,"259,601",,
UT,3,(I),"Cannon, Chris",R,,,,,"138,943",58.54,
UT,3,,"Wright, Jason F.",R,,,,,,,
UT,3,,Total Party Votes,R,,,,,,,
UT,3,,"Dunn, Donald",D,*,,,,"88,547",37.31,
UT,3,,"Lehman, Michael J.",IAP,*,,,,"5,436",2.29,
UT,3,,"Burton, Kitty K.",LBT,*,,,,"3,570",1.5,
UT,3,,"Tolpinrud, Randall",NL,,,,,852,0.36,
UT,3,,Total District Votes,,,,,,"237,348",,
UT,,,Total State Votes,,"63,693",,,,"758,754",,
VT,0,(I),"Sanders, Bernie",I,,,,,"196,118",69.21,
VT,0,,"Kerin, Karen Ann",R,"47,632",92.47,,,"51,977",18.34,
VT,0,,Scattered,W(R),"2,981",5.79,,,,,
VT,0,,"Sanders, Bernie",W(R),895,1.74,,,,,
VT,0,,Total Party Votes,R,"51,508",,,,,,
VT,0,,"Diamondstone, Pete",D/LU,,,,,"14,918",5.26,
VT,0,,"Diamondstone, Pete",D,"20,539",90.94,,,,,
VT,0,,"Sanders, Bernie",W(D),"1,337",5.92,,,,,
VT,0,,Scattered,W(D),710,3.14,,,,,
VT,0,,Total Party Votes,D,"22,586",,,,,,
VT,0,,"Skrill, Stewart",I,,,,,"11,816",4.17,
VT,0,,"Rogers, Jack",GRT-VT,,,,,"4,799",1.69,
VT,0,,"Krymkowski, Daniel H.",LBT,,,,,"2,978",1.05,
VT,0,,Scattered,W,,,,,760,0.27,
VT,0,,Total District Votes,,"74,094",,,,"283,366",,
VT,,,Total State Votes,,"74,094",,,,"283,366",,
VI,0,(I),"Christian-Christensen, Dr. Donna M.",D,Unopposed,,,,"19,021",78.46,
VI,0,,"Frazer, Victor O.",I,,,,,"3,569",14.72,
VI,0,,"Estemac, Jorge J.",ICM,Unopposed,,,,"1,626",6.71,
VI,0,,"Bryan, Jean",W,,,,,2,0.01,
VI,0,,"de Lugo, Ron",W,,,,,2,0.01,
VI,0,,"Topp, Sam",W,,,,,2,0.01,
VI,0,,None of the Above,W,,,,,2,0.01,
VI,0,,"Balch, Charles",W,,,,,1,0,
VI,0,,"Basttiste, Leale",W,,,,,1,0,
VI,0,,"Cromwell, Rosa White",W,,,,,1,0,
VI,0,,"Douglas, Dena",W,,,,,1,0,
VI,0,,"Hairston, Linda",W,,,,,1,0,
VI,0,,"Hodge, John",W,,,,,1,0,
VI,0,,"Isaac, Stephan J.",W,,,,,1,0,
VI,0,,"Jacobs, Stanley",W,,,,,1,0,
VI,0,,"Les, Hasseen I.",W,,,,,1,0,
VI,0,,"Lindsey, Renalo",W,,,,,1,0,
VI,0,,"Maynard, Bianca",W,,,,,1,0,
VI,0,,"Mc Henry, Howard J.",W,,,,,1,0,
VI,0,,"Monsanto, Liston",W,,,,,1,0,
VI,0,,"Nekitt, Bevelis",W,,,,,1,0,
VI,0,,None,W,,,,,1,0,
VI,0,,"Thomas, Austin",W,,,,,1,0,
VI,0,,"Tobias, St. Clair",W,,,,,1,0,
VI,0,,"Top, Sam",W,,,,,1,0,
VI,0,,"Vialet, Fred Jr.",W,,,,,1,0,
VI,0,,"Wollcott, Phyllis",W,,,,,1,0,
VI,0,,Total District Votes,,,,,,"24,244",,
VI,,,Total State Votes,,,,,,"24,244",,
VA,1,,"Davis, Jo Ann S.",R,"14,274",35.16,,,"151,344",57.54,
VA,1,,"Jost, Paul C.",R,"12,171",29.98,,,,,
VA,1,,"Rothfeld, Michael I.",R,"8,932",22,,,,,
VA,1,,"Cunningham, Robert L.",R,"2,686",6.62,,,,,
VA,1,,"Short, Philip G.",R,"2,535",6.24,,,,,
VA,1,,Total Party Votes,R,"40,598",,,,,,
VA,1,,"Davies, Lawrence A.",D,*,,,,"97,399",37.03,
VA,1,,"Bell, Ron",D, ,,,,,,
VA,1,,"Pash, Gary",D, ,,,,,,
VA,1,,"Wood, Sharon A.",I,,,,,"9,652",3.67,
VA,1,,"Billings, Josh",I,,,,,"4,082",1.55,
VA,1,,Scattered,W,,,,,537,0.2,
VA,1,,Total District Votes,,"40,598",,,,"263,014",,
VA,2,,"Schrock, Edward L. ""Ed""",R,Unopposed,,,,"97,856",51.96,
VA,2,,"Wagner, Jody M.",D,*,,,,"90,328",47.96,
VA,2,,Scattered,W,,,,,145,0.08,
VA,2,,Total District Votes,,,,,,"188,329",,
VA,3,(I),"Scott, Robert C. ""Bobby""",D,Unopposed,,,,"137,527",97.71,
VA,3,,Scattered,W,,,,,"3,226",2.29,
VA,3,,Total District Votes,,,,,,"140,753",,
VA,4,(I),"Sisisky, Norman",D,Unopposed,,,,"189,787",98.9,
VA,4,,Scattered,W,,,,,"2,108",1.1,
VA,4,,Total District Votes,,,,,,"191,895",,
VA,5,(I),"Goode, Virgil H. Jr.",I,,,,,"143,312",67.38,
VA,5,,"Boyd, John W., Jr.",D,*,,,,"65,387",30.74,
VA,5,,"Hale, Allen",D, ,,,,,,
VA,5,,"Spence, Joseph S.",I,,,,,"3,936",1.85,
VA,5,,Scattered,W,,,,,70,0.03,
VA,5,,Total District Votes,,,,,,"212,705",,
VA,6,(I),"Goodlatte, Robert W. ""Bob""",R,*,,,,"153,338",99.26,
VA,6,,Scattered,W,,,,,"1,145",0.74,
VA,6,,Total District Votes,,,,,,"154,483",,
VA,7,,"Cantor, Eric I.",R,"20,902",50.32,,,"192,652",66.92,
VA,7,,"Martin, Stephen H. ""Steve""",R,"20,639",49.68,,,,,
VA,7,,Total Party Votes,R,"41,541",,,,,,
VA,7,,"Stewart, Warren",D,*,,,,"94,935",32.98,
VA,7,,Scattered,W,,,,,304,0.1,
VA,7,,Total District Votes,,"41,541",,,,"287,891",,
VA,8,(I),"Moran, James P. Jr.",D,*,,,,"164,178",63.34,
VA,8,,"Miller, Demaris H.",R,*,,,,"88,262",34.05,
VA,8,,"Rigler, Maeve T.",R,,,,,,,
VA,8,,"Crickenberger, Ronald V.",I,,,,,"3,483",1.34,
VA,8,,"Herron, Richard Lee ""Rick""",I,,,,,"2,805",1.08,
VA,8,,Scattered,W,,,,,471,0.18,
VA,8,,Total District Votes,,,,,,"259,199",,
VA,9,(I),"Boucher, Frederick C. ""Rick""",D,*,,,,"137,488",69.84,
VA,9,,"Osborne, Michael D. ""Oz""",R,*,,,,"59,335",30.14,
VA,9,,Scattered,W,,,,,32,0.02,
VA,9,,Total District Votes,,,,,,"196,855",,
VA,10,(I),"Wolf, Frank R.",R,Unopposed,,,,"238,817",84.2,
VA,10,,"Brown, Brian M.",I,,,,,"28,107",9.91,
VA,10,,"Rossi, Marc A.",I,,,,,"16,031",5.65,
VA,10,,Scattered,W,,,,,682,0.24,
VA,10,,Total District Votes,,,,,,"283,637",,
VA,11,(I),"Davis, Thomas M. III",R,Unopposed,,,,"150,395",61.9,
VA,11,,"Corrigan, M. L. ""Mike""",D,*,,,,"83,455",34.35,
VA,11,,"Bellanca, Tom",D,,,,,,,
VA,11,,"Westover, Robert",D,,,,,,,
VA,11,,"McBride, Robert K.",I,,,,,"4,774",1.96,
VA,11,,"Levy, C. W. ""Levi""",I,,,,,"4,059",1.67,
VA,11,,Scattered,W,,,,,285,0.12,
VA,11,,Total District Votes,,,,,,"242,968",,
VA,,,Total State Votes,,"82,139",,,,"2,421,729",,
WA,1,(I),"Inslee, Jay",D,"80,362",100,,,"155,820",54.55,
WA,1,,Total Party Votes,D,"80,362",,,,,,
WA,1,,"McDonald, Dan",R,"60,303",100,,,"121,823",42.65,
WA,1,,Total Party Votes,R,"60,303",,,,,,
WA,1,,"Newman, Bruce",LBT,"3,950",100,,,"7,993",2.8,
WA,1,,Total Party Votes,LBT,"3,950",,,,,,
WA,1,,Total District Votes,,"144,615",,,,"285,636",,
WA,2,,"Larsen, Rick",D,"68,315",100,,,"146,617",50.01,
WA,2,,Total Party Votes,D,"68,315",,,,,,
WA,2,,"Koster, John",R,"72,244",100,,,"134,660",45.93,
WA,2,,Total Party Votes,R,"72,244",,,,,,
WA,2,,"Andrews, Stuart",LBT,"4,274",100,,,"7,672",2.62,
WA,2,,Total Party Votes,LBT,"4,274",,,,,,
WA,2,,"Johnson, Glen S.",NL,"2,412",100,,,"4,231",1.44,
WA,2,,Total Party Votes,NL,"2,412",,,,,,
WA,2,,Total District Votes,,"147,245",,,,"293,180",,
WA,3,(I),"Baird, Brian",D,"81,240",100,,,"159,428",56.4,
WA,3,,Total Party Votes,D,"81,240",,,,,,
WA,3,,"Matson, Trent R.",R,"58,077",100,,,"114,861",40.64,
WA,3,,Total Party Votes,R,"58,077",,,,,,
WA,3,,"Lewis, Erne",LBT,"5,332",100,,,"8,375",2.96,
WA,3,,Total Party Votes,LBT,"5,332",,,,,,
WA,3,,Total District Votes,,"144,649",,,,"282,664",,
WA,4,(I),"Hastings, Doc",R,"79,683",93.63,,,"143,259",60.93,
WA,4,,"Pross, Gordon Allen",R,"5,420",6.37,,,,,
WA,4,,Total Party Votes,R,"85,103",,,,,,
WA,4,,"Davis, Jim",D,"42,337",100,,,"87,585",37.25,
WA,4,,Total Party Votes,D,"42,337",,,,,,
WA,4,,"Krauss, Fred D.",LBT,"3,684",100,,,"4,260",1.81,
WA,4,,Total Party Votes,LBT,"3,684",,,,,,
WA,4,,Total District Votes,,"131,124",,,,"235,104",,
WA,5,(I),"Nethercutt, George R. Jr.",R,"64,341",69.4,,,"144,038",57.34,
WA,5,,"Clear, Richard",R,"28,373",30.6,,,,,
WA,5,,Total Party Votes,R,"92,714",,,,,,
WA,5,,"Keefe, Tom",D,"30,263",65.97,,,"97,703",38.89,
WA,5,,"Flynn, Tom",D,"15,609",34.03,,,,,
WA,5,,Total Party Votes,D,"45,872",,,,,,
WA,5,,"Holmes, Greg",LBT,"3,129",100,,,"9,473",3.77,
WA,5,,Total Party Votes,LBT,"3,129",,,,,,
WA,5,,Total District Votes,,"141,715",,,,"251,214",,
WA,6,(I),"Dicks, Norm",D,"103,131",100,,,"164,853",65.62,
WA,6,,Total Party Votes,D,"103,131",,,,,,
WA,6,,"Lawrence, Bob",R,"38,817",83.12,,,"79,215",31.53,
WA,6,,"Chovil, William Edward",R,"7,882",16.88,,,,,
WA,6,,Total Party Votes,R,"46,699",,,,,,
WA,6,,"Bennett, John",LBT,"6,311",100,,,"10,645",4.24,
WA,6,,Total Party Votes,LBT,"6,311",,,,,,
WA,6,,Total District Votes,,"156,141",,,,"254,713",,
WA,7,(I),"McDermott, Jim",D,"94,450",100,,,"193,470",72.78,
WA,7,,Total Party Votes,D,"94,450",,,,,,
WA,7,,"Szwaja, Joe",GRN,"16,214",100,,,"52,142",19.62,
WA,7,,Total Party Votes,GRN,"16,214",,,,,,
WA,7,,"Grus, Joel",LBT,"10,546",100,,,"20,197",7.6,
WA,7,,Total Party Votes,LBT,"10,546",,,,,,
WA,7,,Total District Votes,,"121,210",,,,"265,809",,
WA,8,(I),"Dunn, Jennifer",R,"89,133",100,,,"183,255",62.23,
WA,8,,Total Party Votes,R,"89,133",,,,,,
WA,8,,"Behrens-Benedict, Heidi",D,"54,449",100,,,"104,944",35.64,
WA,8,,Total Party Votes,D,"54,449",,,,,,
WA,8,,"McIlroy, Bernard",LBT,"3,059",100,,,"6,269",2.13,
WA,8,,Total Party Votes,LBT,"3,059",,,,,,
WA,8,,Total District Votes,,"146,641",,,,"294,468",,
WA,9,(I),"Smith, Adam",D,"70,901",100,,,"135,452",61.67,
WA,9,,Total Party Votes,D,"70,901",,,,,,
WA,9,,"Vance, Chris",R,"34,861",78.9,,,"76,766",34.95,
WA,9,,"Snell, Gary",R,"9,322",21.1,,,,,
WA,9,,Total Party Votes,R,"44,183",,,,,,
WA,9,,"Wright, Jonathan V.",LBT,"3,569",100,,,"7,405",3.37,
WA,9,,Total Party Votes,LBT,"3,569",,,,,,
WA,9,,Total District Votes,,"118,653",,,,"219,623",,
WA,,,Total State Votes,,"1,251,993",,,,"2,382,411",,
WV,1,(I),"Mollohan, Alan B.",D,"79,036",100,,,"170,974",87.78,
WV,1,,Total Party Votes,D,"79,036",,,,,,
WV,1,,"Kerr, Richard",LBT,133,100,,,"23,797",12.22,
WV,1,,Total Party Votes,LBT,133,,,,,,
WV,1,,Total District Votes,,"79,169",,,,"194,771",,
WV,2,,"Capito, Shelley Moore",R,"33,667",100,,,"108,769",48.49,
WV,2,,Total Party Votes,R,"33,667",,,,,,
WV,2,,"Humphreys, Jim",D,"37,810",43.27,,,"103,003",45.92,
WV,2,,"Walker, Martha Yeager",D,"22,985",26.3,,,,,
WV,2,,"Hechler, Ken",D,"21,451",24.55,,,,,
WV,2,,"Taylor, Beth",D,"5,141",5.88,,,,,
WV,2,,Total Party Votes,D,"87,387",,,,,,
WV,2,,"Brown, John",LBT,86,100,,,"12,543",5.59,
WV,2,,Total Party Votes,LBT,86,,,,,,
WV,2,,Total District Votes,,"121,140",,,,"224,315",,
WV,3,(I),"Rahall, Nick Joe II",D,"87,959",100,,,"146,807",91.3,
WV,3,,Total Party Votes,D,"87,959",,,,,,
WV,3,,"Robinson, Jeff",LBT,69,100,,,"13,979",8.69,
WV,3,,Total Party Votes,LBT,69,,,,,,
WV,3,,Total District Votes,,"88,028",,,,"160,786",,
WV,,,Total State Votes,,"288,337",,,,"579,872",,
WI,1,(I),"Ryan, Paul D.",R,"15,915",99.9,,,"177,612",66.57,
WI,1,,Scattered,W(R),15,0.09,,,,,
WI,1,,Total Party Votes,R,"15,930",,,,,,
WI,1,,"Thomas, Jeffrey C.",D,"9,859",60.37,,,"88,885",33.32,
WI,1,,"Graf, John",D,"6,459",39.55,,,,,
WI,1,,Scattered,W(D),12,0.07,,,,,
WI,1,,Total Party Votes,D,"16,330",,,,,,
WI,1,,Scattered,W,,,,,294,0.11,
WI,1,,Total District Votes,,"32,260",,,,"266,791",,
WI,2,(I),"Baldwin, Tammy",D,"25,467",99.5,,,"163,534",51.36,
WI,2,,Scattered,W(D),128,0.5,,,,,
WI,2,,Total Party Votes,D,"25,595",,,,,,
WI,2,,"Sharpless, John",R,"18,344",99.8,,,"154,632",48.57,
WI,2,,Scattered,W(R),37,0.2,,,,,
WI,2,,Total Party Votes,R,"18,381",,,,,,
WI,2,,Scattered,W(WG),1,100,,,,,
WI,2,,Total Party Votes,WG,1,,,,,,
WI,2,,Scattered,W,,,,,214,0.07,
WI,2,,Total District Votes,,"43,977",,,,"318,380",,
WI,3,(I),"Kind, Ron",D,"22,192",99.78,,,"173,505",63.74,
WI,3,,Scattered,W(D),50,0.22,,,,,
WI,3,,Total Party Votes,D,"22,242",,,,,,
WI,3,,"Tully, Susan",R,"23,921",99.81,,,"97,741",35.91,
WI,3,,Scattered,W(R),45,0.19,,,,,
WI,3,,Total Party Votes,R,"23,966",,,,,,
WI,3,,Scattered,W(WG),2,100,,,,,
WI,3,,Total Party Votes,WG,2,,,,,,
